Date,Open,High,Low,Close,Adj Close,Volume
2018-04-03,1244.449951,1306.000000,1244.449951,1292.550049,1130.605591,7716929
2018-04-04,1300.000000,1313.000000,1278.900024,1289.949951,1128.331177,66970
2018-04-05,1296.150024,1345.000000,1296.150024,1337.900024,1170.273560,48862
2018-04-06,1356.000000,1356.000000,1340.250000,1347.699951,1178.845581,284032
2018-04-09,1366.800049,1381.349976,1330.000000,1341.599976,1173.509888,200278
2018-04-10,1345.000000,1358.150024,1317.250000,1324.400024,1158.464844,31676
2018-04-11,1325.000000,1337.849976,1306.000000,1311.050049,1146.787720,23620
2018-04-12,1340.000000,1340.000000,1301.099976,1313.000000,1148.493164,18543
2018-04-13,1313.000000,1347.000000,1313.000000,1341.699951,1173.597412,46464
2018-04-16,1341.000000,1375.900024,1336.800049,1371.699951,1199.838623,383504
2018-04-17,1370.000000,1380.599976,1352.000000,1358.199951,1188.030273,28402
2018-04-18,1362.349976,1386.000000,1355.000000,1368.300049,1196.864746,29392
2018-04-19,1370.000000,1381.750000,1361.550049,1368.250000,1196.820923,24824
2018-04-20,1385.000000,1385.000000,1348.050049,1354.599976,1184.881104,77016
2018-04-23,1389.949951,1390.000000,1312.400024,1323.050049,1157.284058,166803
2018-04-24,1333.900024,1339.500000,1306.550049,1329.900024,1163.275757,43891
2018-04-25,1332.000000,1343.949951,1313.050049,1325.300049,1159.252441,73191
2018-04-26,1328.300049,1331.150024,1308.150024,1312.050049,1147.662231,42482
2018-04-27,1326.099976,1334.699951,1310.250000,1317.050049,1152.035767,22965
2018-04-30,1322.400024,1335.199951,1301.800049,1306.750000,1151.771484,85500
2018-05-02,1311.150024,1317.750000,1290.000000,1299.800049,1154.480347,55590
2018-05-03,1290.000000,1294.949951,1267.849976,1272.150024,1129.921875,32296
2018-05-04,1267.000000,1287.699951,1238.000000,1249.699951,1109.981567,62040
2018-05-07,1257.250000,1268.449951,1240.949951,1246.750000,1107.361572,33806
2018-05-08,1248.750000,1250.099976,1231.500000,1235.449951,1097.324829,28906
2018-05-09,1237.800049,1245.050049,1228.300049,1233.500000,1095.592773,25974
2018-05-10,1235.000000,1240.000000,1204.000000,1209.349976,1074.142822,48788
2018-05-11,1203.000000,1247.000000,1203.000000,1242.050049,1103.187012,60638
2018-05-14,1231.000000,1249.500000,1210.650024,1216.949951,1080.893066,46515
2018-05-15,1205.000000,1227.650024,1190.199951,1200.599976,1066.371094,116258
2018-05-16,1214.500000,1214.500000,1176.849976,1186.500000,1053.847412,35011
2018-05-17,1180.000000,1195.000000,1175.000000,1181.599976,1049.495361,47147
2018-05-18,1189.900024,1189.900024,1131.000000,1139.699951,1012.279846,504361
2018-05-21,1140.000000,1140.000000,1095.250000,1108.500000,984.568054,376606
2018-05-22,1112.199951,1137.650024,1092.800049,1117.150024,992.250977,64661
2018-05-23,1104.699951,1134.900024,1101.550049,1119.699951,994.515808,32468
2018-05-24,1130.000000,1143.500000,1080.449951,1109.800049,985.722839,82500
2018-05-25,1104.099976,1177.050049,1104.099976,1172.050049,1041.012939,77717
2018-05-28,1173.000000,1226.250000,1171.550049,1215.000000,1079.161133,107725
2018-05-29,1224.800049,1225.000000,1196.500000,1221.550049,1084.978882,45061
2018-05-30,1204.550049,1238.949951,1203.900024,1224.199951,1087.332642,84460
2018-05-31,1224.000000,1255.949951,1220.849976,1245.500000,1106.251221,62956
2018-06-01,1245.000000,1270.000000,1225.000000,1231.150024,1093.505615,66729
2018-06-04,1241.050049,1241.050049,1167.000000,1175.449951,1044.032959,56042
2018-06-05,1171.099976,1174.400024,1120.000000,1145.599976,1017.520142,75618
2018-06-06,1146.000000,1194.349976,1146.000000,1182.300049,1050.117065,77039
2018-06-07,1180.000000,1215.000000,1180.000000,1209.000000,1073.832031,59468
2018-06-08,1214.300049,1214.300049,1190.000000,1205.300049,1070.545654,85216
2018-06-11,1209.699951,1218.550049,1198.000000,1202.050049,1067.659180,25442
2018-06-12,1203.000000,1231.099976,1183.300049,1220.400024,1083.957520,56854
2018-06-13,1221.000000,1233.150024,1189.550049,1209.750000,1074.498291,3361125
2018-06-14,1207.000000,1222.349976,1177.449951,1185.400024,1052.870483,462389
2018-06-15,1185.900024,1202.050049,1178.050049,1191.349976,1058.155273,1396056
2018-06-18,1192.000000,1204.750000,1164.449951,1199.849976,1065.704834,46246
2018-06-19,1200.000000,1205.150024,1180.000000,1182.800049,1050.561279,35831
2018-06-20,1185.000000,1199.949951,1184.300049,1194.949951,1061.352661,110432
2018-06-21,1200.000000,1200.949951,1166.099976,1172.949951,1041.812500,152436
2018-06-22,1170.000000,1204.599976,1169.599976,1196.949951,1063.129028,35638
2018-06-25,1198.949951,1203.699951,1184.849976,1195.500000,1061.841431,148218
2018-06-26,1183.000000,1201.000000,1183.000000,1189.099976,1056.156738,64091
2018-06-27,1192.199951,1196.300049,1175.000000,1181.349976,1049.273315,125580
2018-06-28,1177.949951,1192.250000,1118.400024,1136.949951,1009.837341,114604
2018-06-29,1148.000000,1154.050049,1130.000000,1142.000000,1014.322937,49271
2018-07-02,1145.000000,1150.000000,1108.250000,1115.699951,990.963135,28144
2018-07-03,1102.050049,1130.349976,1102.050049,1126.000000,1000.111511,29288
2018-07-04,1117.000000,1159.000000,1117.000000,1139.650024,1012.235291,37047
2018-07-05,1141.849976,1148.650024,1126.750000,1130.699951,1004.286133,25257
2018-07-06,1129.900024,1152.000000,1127.250000,1141.750000,1014.100647,31199
2018-07-09,1154.500000,1162.949951,1144.000000,1156.400024,1027.112793,32984
2018-07-10,1158.199951,1159.000000,1136.750000,1143.650024,1015.788147,22152
2018-07-11,1148.000000,1170.000000,1140.000000,1147.900024,1019.562866,38552
2018-07-12,1152.000000,1165.000000,1140.000000,1145.449951,1017.387085,49863
2018-07-13,1145.449951,1153.000000,1122.599976,1126.500000,1000.555603,42787
2018-07-16,1115.500000,1149.050049,1115.500000,1139.150024,1011.791443,47179
2018-07-17,1140.000000,1158.000000,1126.849976,1152.750000,1023.870789,46701
2018-07-18,1153.000000,1209.400024,1153.000000,1199.849976,1065.704834,89529
2018-07-19,1208.000000,1230.949951,1183.449951,1213.500000,1077.828857,127643
2018-07-20,1213.000000,1222.550049,1190.099976,1196.449951,1062.685059,48622
2018-07-23,1196.000000,1200.000000,1177.250000,1197.099976,1063.262329,28692
2018-07-24,1198.949951,1279.449951,1198.000000,1258.500000,1117.797852,1778851
2018-07-25,1261.000000,1319.300049,1261.000000,1303.199951,1157.500244,1551266
2018-07-26,1308.000000,1345.000000,1271.699951,1298.949951,1153.725464,244101
2018-07-27,1302.199951,1333.000000,1295.250000,1315.349976,1168.291748,63328
2018-07-30,1317.000000,1346.300049,1317.000000,1340.500000,1190.630249,3139785
2018-07-31,1340.500000,1340.500000,1290.250000,1299.949951,1154.613770,59445
2018-08-01,1298.000000,1303.800049,1270.000000,1285.500000,1141.779175,57754
2018-08-02,1285.800049,1320.800049,1285.800049,1301.150024,1155.679443,121299
2018-08-03,1340.000000,1384.750000,1335.000000,1378.300049,1224.203979,2518295
2018-08-06,1350.000000,1396.849976,1350.000000,1368.500000,1215.499634,75592
2018-08-07,1368.050049,1381.000000,1356.349976,1362.650024,1210.303711,30878
2018-08-08,1366.000000,1380.949951,1363.550049,1369.650024,1216.520874,27579
2018-08-09,1379.949951,1379.949951,1346.099976,1349.599976,1198.712646,41634
2018-08-10,1346.650024,1360.300049,1320.550049,1323.900024,1175.885986,42526
2018-08-13,1317.949951,1317.949951,1268.000000,1274.599976,1140.714111,56401
2018-08-14,1284.000000,1298.000000,1252.500000,1293.500000,1157.628784,105698
2018-08-16,1289.750000,1289.750000,1252.000000,1259.000000,1126.752930,36775
2018-08-17,1266.599976,1291.949951,1263.000000,1268.449951,1135.210205,41296
2018-08-20,1283.000000,1301.000000,1274.449951,1295.099976,1159.060913,46804
2018-08-21,1299.000000,1309.949951,1280.349976,1282.900024,1148.142334,36422
2018-08-23,1281.000000,1289.000000,1265.000000,1273.650024,1139.864014,25167
2018-08-24,1277.000000,1284.300049,1256.500000,1266.949951,1133.867798,62031
2018-08-27,1289.000000,1289.000000,1266.050049,1281.699951,1147.068481,24575
2018-08-28,1281.050049,1298.000000,1277.699951,1292.199951,1156.465332,39435
2018-08-29,1288.250000,1294.750000,1275.000000,1280.699951,1146.173340,21496
2018-08-30,1278.400024,1279.949951,1260.000000,1263.699951,1130.959106,42902
2018-08-31,1267.150024,1280.500000,1255.000000,1260.400024,1128.005859,70596
2018-09-03,1262.000000,1276.500000,1253.199951,1259.500000,1127.200439,35943
2018-09-04,1260.000000,1262.000000,1210.000000,1212.800049,1085.405640,53382
2018-09-05,1212.800049,1230.000000,1178.000000,1218.800049,1090.775635,111064
2018-09-06,1225.099976,1232.900024,1201.000000,1212.199951,1084.868774,57336
2018-09-07,1219.599976,1223.949951,1203.000000,1209.449951,1082.407593,31714
2018-09-10,1210.000000,1210.000000,1157.000000,1164.949951,1042.582031,54634
2018-09-11,1180.000000,1180.000000,1124.000000,1130.050049,1011.347961,78046
2018-09-12,1130.000000,1162.000000,1123.400024,1144.550049,1024.324951,58254
2018-09-14,1140.000000,1237.750000,1140.000000,1226.800049,1097.935303,162095
2018-09-17,1226.000000,1226.000000,1188.500000,1200.199951,1074.129150,64910
2018-09-18,1200.199951,1204.000000,1153.599976,1162.500000,1040.389404,35982
2018-09-19,1167.400024,1177.000000,1151.449951,1156.500000,1035.019531,49360
2018-09-21,1156.500000,1188.400024,752.000000,1061.900024,950.356445,1048865
2018-09-24,1133.000000,1140.449951,920.849976,981.500000,878.401794,908927
2018-09-25,990.000000,990.000000,788.849976,933.099976,835.085815,1648456
2018-09-26,957.000000,1026.400024,929.500000,997.549988,892.765869,739362
2018-09-27,996.000000,996.000000,916.200012,937.200012,838.755127,510468
2018-09-28,937.000000,943.150024,836.000000,853.700012,764.026123,723074
2018-10-01,860.000000,963.000000,806.849976,905.700012,810.563965,1698568
2018-10-03,908.450012,1003.799988,881.849976,944.299988,845.109314,887063
2018-10-04,918.000000,958.000000,896.450012,948.599976,848.957642,550053
2018-10-05,948.599976,988.200012,888.000000,910.200012,814.591309,445654
2018-10-08,910.200012,950.000000,885.000000,939.849976,841.126770,713005
2018-10-09,950.000000,976.000000,924.049988,944.400024,845.198853,570444
2018-10-10,965.000000,988.299988,943.299988,978.450012,875.672119,529752
2018-10-11,925.000000,936.000000,862.000000,893.349976,799.511230,843912
2018-10-12,904.000000,941.049988,904.000000,931.099976,833.295898,373143
2018-10-15,947.700012,960.200012,929.299988,948.700012,849.047180,343916
2018-10-16,964.799988,976.849976,896.750000,908.450012,813.025085,874484
2018-10-17,918.750000,919.900024,780.000000,788.849976,705.988037,2085605
2018-10-19,765.099976,771.049988,640.150024,654.250000,585.526672,3291393
2018-10-22,662.000000,738.000000,662.000000,714.450012,639.403076,2115613
2018-10-23,699.000000,770.200012,684.200012,735.049988,657.839233,1755431
2018-10-24,750.000000,778.200012,726.250000,742.700012,664.685669,1159946
2018-10-25,730.000000,730.000000,684.000000,688.650024,624.724731,1027824
2018-10-26,691.000000,721.450012,645.849976,685.049988,621.458923,1573052
2018-10-29,693.049988,780.150024,693.049988,770.400024,698.886169,1060149
2018-10-30,780.000000,804.849976,754.150024,769.200012,697.797546,1015047
2018-10-31,773.950012,840.049988,773.950012,834.450012,756.990601,1794582
2018-11-01,837.500000,876.000000,835.750000,852.049988,772.956787,807152
2018-11-02,868.549988,880.000000,856.500000,871.200012,790.329285,549555
2018-11-05,871.000000,871.000000,800.099976,834.299988,756.854553,938399
2018-11-06,845.099976,852.400024,817.750000,828.599976,751.683594,474876
2018-11-07,834.799988,843.450012,828.549988,831.900024,754.677307,49885
2018-11-09,833.049988,864.750000,822.049988,861.849976,781.847107,360895
2018-11-12,862.000000,879.349976,850.099976,862.950012,782.844971,432305
2018-11-13,860.000000,864.650024,837.000000,841.150024,763.068665,300236
2018-11-14,850.000000,855.000000,834.049988,838.950012,761.072876,305980
2018-11-15,840.000000,846.950012,784.849976,804.200012,729.548645,569316
2018-11-16,809.900024,816.000000,756.000000,766.200012,695.076050,781360
2018-11-19,754.500000,775.849976,730.299988,735.250000,666.999023,546805
2018-11-20,725.000000,744.299988,701.000000,707.400024,641.734192,1012747
2018-11-21,723.299988,723.299988,694.599976,705.950012,640.418884,727498
2018-11-22,709.700012,730.000000,702.849976,706.049988,640.509583,641987
2018-11-26,712.700012,717.700012,697.000000,703.150024,637.878723,442036
2018-11-27,704.900024,715.500000,690.099976,697.849976,633.070740,363175
2018-11-28,692.400024,703.500000,678.000000,692.549988,628.262756,460748
2018-11-29,701.950012,707.900024,691.000000,700.950012,635.882996,360658
2018-11-30,717.150024,725.000000,708.000000,715.150024,648.764893,525085
2018-12-03,722.500000,785.500000,722.500000,781.200012,708.683594,979718
2018-12-04,786.000000,816.700012,775.450012,802.150024,727.688904,1027081
2018-12-05,796.900024,800.000000,768.150024,775.799988,703.784851,452412
2018-12-06,768.000000,770.250000,727.150024,732.099976,664.141479,579250
2018-12-07,733.500000,749.349976,715.299988,718.950012,652.212097,2381356
2018-12-10,690.000000,703.900024,680.000000,685.849976,622.184631,339988
2018-12-11,669.900024,709.950012,666.000000,694.599976,630.122375,640672
2018-12-12,706.000000,741.000000,706.000000,733.700012,665.592957,683549
2018-12-13,750.000000,805.000000,750.000000,774.250000,702.378723,1379347
2018-12-14,773.700012,799.000000,760.599976,792.799988,719.206848,607441
2018-12-17,792.799988,803.700012,773.049988,780.450012,708.003296,327371
2018-12-18,777.700012,784.599976,768.849976,776.400024,704.329224,247717
2018-12-19,788.950012,842.799988,785.250000,839.349976,761.435730,1138826
2018-12-20,830.799988,875.000000,829.549988,845.849976,767.332275,1343261
2018-12-21,855.500000,865.000000,808.000000,816.750000,740.933594,1024853
2018-12-24,823.799988,834.500000,810.000000,818.799988,742.793335,492235
2018-12-26,818.799988,836.000000,790.049988,831.000000,753.860901,808817
2018-12-27,852.200012,857.450012,831.349976,841.799988,763.658325,657342
2018-12-28,846.250000,857.799988,838.950012,848.750000,769.963135,358166
2018-12-31,860.500000,871.000000,847.599976,853.500000,774.272278,381684
2019-01-01,856.000000,856.000000,839.200012,844.349976,765.971558,213404
2019-01-02,842.950012,855.200012,833.200012,842.599976,764.383972,352162
2019-01-03,840.200012,847.700012,811.500000,816.500000,740.706848,616448
2019-01-04,817.000000,836.000000,814.200012,830.299988,753.225769,445467
2019-01-07,840.000000,843.700012,788.000000,793.500000,719.841797,457097
2019-01-08,789.500000,817.849976,780.000000,812.700012,737.259583,479997
2019-01-09,814.200012,824.099976,806.400024,819.950012,743.836548,334077
2019-01-10,820.000000,828.349976,808.750000,812.799988,737.350281,201055
2019-01-11,815.000000,820.000000,808.099976,814.599976,738.983093,158431
2019-01-14,811.900024,819.000000,785.000000,790.750000,717.347107,260975
2019-01-15,786.000000,810.700012,786.000000,807.400024,732.451660,266118
2019-01-16,809.000000,837.500000,809.000000,829.150024,752.182617,397894
2019-01-17,834.000000,853.000000,811.650024,817.700012,741.795471,395774
2019-01-18,823.700012,823.700012,805.549988,816.900024,741.069641,204238
2019-01-21,820.000000,820.849976,801.700012,803.900024,729.276428,233369
2019-01-22,806.900024,817.250000,788.650024,798.349976,724.241577,384128
2019-01-23,808.000000,808.000000,773.500000,778.150024,705.916748,371088
2019-01-24,782.900024,786.450012,765.799988,774.700012,702.786926,484311
2019-01-25,783.700012,792.599976,734.099976,745.500000,676.297607,398318
2019-01-28,750.000000,750.000000,685.450012,698.900024,634.023315,479373
2019-01-29,691.000000,745.000000,650.099976,699.150024,634.250061,1456257
2019-01-30,723.549988,728.849976,659.750000,674.000000,611.434631,1031188
2019-01-31,668.000000,690.500000,648.250000,665.349976,603.587524,1507308
2019-02-01,667.000000,699.799988,663.500000,677.250000,614.382996,1137125
2019-02-04,679.000000,690.000000,624.450012,650.349976,589.980042,1341135
2019-02-05,650.299988,662.450012,631.049988,644.650024,584.809143,694478
2019-02-06,650.000000,661.549988,636.000000,654.150024,593.427368,470319
2019-02-07,659.950012,678.000000,646.000000,652.750000,592.157166,620655
2019-02-08,645.000000,661.349976,605.099976,614.150024,557.140381,1268506
2019-02-11,604.900024,607.549988,576.349976,598.250000,551.699402,977867
2019-02-12,606.000000,622.799988,591.849976,598.900024,552.298950,694907
2019-02-14,618.000000,667.599976,618.000000,657.150024,606.016357,818660
2019-02-15,666.500000,666.500000,634.000000,638.950012,589.232544,439539
2019-02-18,638.000000,649.400024,616.000000,623.599976,575.076843,307017
2019-02-19,613.500000,626.099976,610.000000,614.500000,566.684998,455075
2019-02-20,621.000000,653.000000,620.400024,646.150024,595.872314,505842
2019-02-21,651.000000,688.700012,645.000000,683.099976,629.947144,853390
2019-02-22,689.900024,711.500000,676.000000,680.349976,627.411133,888245
2019-02-25,692.000000,697.299988,670.200012,680.099976,627.180542,416403
2019-02-26,670.200012,675.000000,655.500000,659.500000,608.183533,508735
2019-02-27,663.000000,675.000000,652.150024,658.049988,606.846313,488784
2019-02-28,658.049988,660.700012,643.599976,655.000000,604.033630,327883
2019-03-01,657.299988,674.900024,657.299988,672.000000,619.710876,370024
2019-03-05,671.000000,752.950012,664.549988,739.250000,681.728027,1248026
2019-03-06,742.000000,766.700012,726.000000,729.700012,672.921143,880300
2019-03-07,725.000000,727.900024,705.000000,719.200012,663.238220,610067
2019-03-08,719.200012,735.650024,698.400024,702.450012,647.791565,765908
2019-03-11,706.500000,720.500000,706.500000,718.150024,662.269897,436004
2019-03-12,728.000000,732.500000,713.200012,719.299988,663.330383,354547
2019-03-13,719.000000,721.299988,698.599976,701.650024,647.053772,479928
2019-03-14,715.000000,727.950012,700.099976,702.150024,647.514893,611898
2019-03-15,710.000000,714.450012,694.150024,700.250000,645.762695,415999
2019-03-18,709.000000,712.799988,692.000000,700.750000,646.223816,410914
2019-03-19,703.000000,709.250000,694.250000,698.150024,643.826111,219491
2019-03-20,701.000000,741.599976,701.000000,733.000000,675.964355,795684
2019-03-22,740.000000,754.000000,725.150024,727.900024,671.261230,606208
2019-03-25,722.950012,722.950012,701.000000,714.049988,658.488953,287068
2019-03-26,720.000000,734.799988,716.250000,730.349976,673.520569,272035
2019-03-27,732.099976,759.599976,731.400024,749.549988,691.226563,563182
2019-03-28,755.000000,824.000000,755.000000,814.950012,751.537720,2132093
2019-04-01,865.000000,874.000000,832.349976,849.299988,783.214966,901625
2019-04-02,850.150024,857.549988,832.400024,841.400024,775.929626,449605
2019-04-03,841.000000,892.000000,841.000000,869.700012,802.027649,1245554
2019-04-04,880.000000,904.000000,872.650024,898.349976,828.448242,1752923
2019-04-05,908.000000,919.000000,895.000000,903.150024,832.874817,865708
2019-04-08,887.000000,916.299988,853.099976,858.900024,792.067993,1268422
2019-04-09,853.099976,858.000000,822.000000,831.599976,766.892212,938222
2019-04-10,821.000000,849.000000,821.000000,824.450012,760.298584,860507
2019-04-11,833.000000,849.750000,827.049988,845.849976,780.033325,532012
2019-04-12,847.000000,852.599976,826.599976,830.099976,765.508911,387582
2019-04-15,837.000000,839.599976,828.349976,834.650024,769.704834,247772
2019-04-16,840.000000,854.299988,830.049988,832.250000,767.491577,409882
2019-04-18,839.000000,839.000000,789.000000,800.250000,737.981628,539179
2019-04-22,795.000000,795.000000,725.099976,733.000000,675.964355,628283
2019-04-23,725.000000,768.799988,723.799988,745.299988,687.307251,869623
2019-04-24,748.799988,761.900024,739.000000,748.799988,690.534912,547849
2019-04-25,738.000000,761.799988,724.799988,732.799988,675.779907,747328
2019-04-26,743.000000,752.099976,729.150024,737.750000,680.344788,288684
2019-04-30,739.450012,739.450012,671.000000,695.200012,641.105713,987342
2019-05-02,694.750000,708.000000,672.299988,678.750000,625.935669,595004
2019-05-03,685.650024,710.000000,672.400024,705.950012,651.019226,568033
2019-05-06,694.000000,702.700012,680.000000,685.450012,632.114258,438780
2019-05-07,684.799988,691.200012,672.900024,678.450012,625.658936,544151
2019-05-08,674.000000,681.349976,667.000000,672.049988,628.932434,315634
2019-05-09,674.000000,688.099976,669.799988,680.299988,636.653076,265946
2019-05-10,688.099976,707.950012,686.349976,696.400024,651.720154,496995
2019-05-13,694.000000,694.500000,651.000000,659.950012,617.608765,399284
2019-05-14,660.000000,707.000000,652.000000,697.099976,652.375244,640776
2019-05-15,703.099976,728.450012,676.000000,704.799988,659.581238,1040304
2019-05-16,702.000000,713.000000,688.000000,707.000000,661.640076,381022
2019-05-17,713.599976,727.000000,712.549988,721.150024,674.882324,386351
2019-05-20,758.000000,846.000000,750.000000,811.049988,759.014404,1621679
2019-05-21,806.000000,836.599976,794.099976,808.250000,756.394104,1113871
2019-05-22,805.000000,805.900024,775.599976,785.950012,735.524841,1289117
2019-05-23,810.000000,834.299988,775.000000,783.650024,733.372437,755138
2019-05-24,791.000000,799.700012,774.500000,793.599976,742.683960,443411
2019-05-27,791.000000,808.650024,785.000000,791.299988,740.531555,300153
2019-05-28,795.299988,799.700012,780.750000,786.000000,735.571594,268151
2019-05-29,783.000000,787.950012,764.200012,776.200012,726.400391,339084
2019-05-30,784.799988,793.150024,770.299988,774.299988,724.622253,303306
2019-05-31,781.950012,801.000000,776.000000,786.150024,735.712036,635340
2019-06-03,786.000000,817.400024,777.349976,810.549988,758.546509,506306
2019-06-04,815.000000,819.900024,791.849976,796.299988,745.210693,357891
2019-06-06,774.650024,775.049988,728.650024,736.150024,688.919922,1206684
2019-06-07,737.000000,768.000000,713.599976,732.849976,685.831604,1261421
2019-06-10,749.000000,754.950012,724.099976,733.049988,686.018799,477915
2019-06-11,700.000000,714.900024,668.700012,674.650024,631.365662,2570486
2019-06-12,671.000000,671.000000,610.099976,621.150024,581.298096,2007713
2019-06-13,615.799988,699.700012,588.750000,694.299988,649.754883,3428156
2019-06-14,709.900024,709.900024,662.299988,672.099976,628.979248,2128613
2019-06-17,672.099976,683.650024,646.250000,655.250000,613.210266,874994
2019-06-18,648.200012,655.299988,604.349976,609.700012,570.582703,1239929
2019-06-19,618.400024,635.650024,500.200012,555.400024,519.766479,4021454
2019-06-20,559.000000,606.799988,555.049988,599.950012,561.458252,2009956
2019-06-21,601.200012,622.099976,560.000000,612.049988,572.781921,2662047
2019-06-24,610.000000,629.950012,598.099976,619.150024,579.426453,1141333
2019-06-25,613.500000,629.700012,608.000000,621.750000,581.859619,684729
2019-06-26,614.000000,622.799988,602.150024,612.049988,572.781921,926998
2019-06-27,613.200012,642.549988,613.200012,627.400024,587.147156,1035620
2019-06-28,629.500000,629.599976,601.099976,607.400024,568.430298,758858
2019-07-01,613.400024,627.099976,613.400024,622.000000,582.093628,452787
2019-07-02,624.000000,648.599976,612.049988,641.700012,600.529663,828814
2019-07-03,641.700012,696.349976,637.099976,690.950012,646.619873,1469292
2019-07-04,693.099976,728.799988,692.599976,703.950012,658.785828,1626113
2019-07-05,709.900024,744.950012,703.900024,727.000000,680.356934,1522912
2019-07-08,737.950012,737.950012,677.200012,689.099976,644.888489,920771
2019-07-09,690.000000,702.299988,670.650024,686.400024,642.361816,914258
2019-07-10,688.000000,695.650024,654.000000,659.950012,617.608765,613127
2019-07-11,665.150024,683.599976,653.500000,672.500000,629.353577,763923
2019-07-12,675.450012,679.450012,662.000000,666.000000,623.270569,421001
2019-07-15,664.950012,669.299988,631.099976,638.299988,597.347778,752708
2019-07-16,630.000000,651.049988,614.099976,646.099976,604.647278,871079
2019-07-17,635.900024,672.400024,635.900024,667.799988,624.955078,649365
2019-07-18,664.000000,678.200012,652.000000,658.750000,616.485779,554429
2019-07-19,662.799988,671.500000,631.500000,635.349976,594.587036,503068
2019-07-22,633.299988,661.000000,619.450012,655.700012,613.631409,568477
2019-07-23,652.500000,658.799988,634.799988,640.450012,599.359924,469514
2019-07-24,644.000000,649.400024,607.450012,611.849976,572.594727,514994
2019-07-25,618.299988,627.750000,604.599976,612.049988,572.781921,516824
2019-07-26,615.250000,639.799988,613.349976,624.150024,584.105652,519234
2019-07-29,590.000000,599.000000,547.400024,559.000000,523.135559,1480463
2019-07-30,551.950012,579.549988,516.299988,524.049988,490.427856,2006364
2019-07-31,529.000000,544.099976,506.149994,536.200012,501.798340,1332693
2019-08-01,535.799988,543.500000,514.049988,521.650024,488.181885,850071
2019-08-02,517.000000,526.450012,475.100006,490.549988,459.077148,1190304
2019-08-05,469.899994,487.600006,458.000000,476.600006,446.022186,1235083
2019-08-06,475.000000,519.950012,471.000000,514.099976,481.116241,1397540
2019-08-07,505.500000,505.500000,440.500000,445.649994,417.057892,2103291
2019-08-08,450.100006,458.600006,425.399994,444.350006,415.841278,1781656
2019-08-09,446.000000,520.650024,446.000000,505.549988,473.114777,2383108
2019-08-13,518.049988,586.000000,505.000000,573.650024,536.845581,2068544
2019-08-14,586.500000,625.000000,543.000000,551.299988,515.929565,2254605
2019-08-16,521.799988,562.200012,498.000000,551.099976,515.742371,2353932
2019-08-19,560.000000,572.000000,530.000000,536.549988,509.522308,1356387
2019-08-20,539.000000,540.799988,505.049988,521.450012,495.182983,1515921
2019-08-21,521.450012,521.450012,471.500000,482.850006,458.527344,1288353
2019-08-22,472.000000,472.000000,439.049988,449.899994,427.237152,1679927
2019-08-23,452.200012,479.399994,436.250000,467.899994,444.330414,1753881
2019-08-26,500.000000,506.950012,466.000000,488.250000,463.655334,1642395
2019-08-27,495.350006,499.700012,468.299988,471.549988,447.796539,1293237
2019-08-28,465.000000,473.700012,446.649994,457.049988,434.026947,1274932
2019-08-29,433.899994,455.450012,421.100006,449.350006,426.714874,1900824
2019-08-30,449.399994,461.200012,434.600006,455.350006,432.412628,1609571
2019-09-03,446.000000,464.549988,434.750000,454.750000,431.842834,1117014
2019-09-04,446.200012,465.700012,443.399994,458.200012,435.119049,1023018
2019-09-05,458.000000,468.200012,443.299988,447.899994,425.337860,987512
2019-09-06,420.700012,438.799988,406.200012,425.750000,404.303680,2210286
2019-09-09,429.799988,434.450012,421.000000,424.250000,402.879211,1040735
2019-09-11,427.000000,437.000000,422.100006,431.299988,409.574066,1188119
2019-09-12,437.000000,458.799988,435.000000,449.399994,426.762329,1547175
2019-09-13,450.000000,454.350006,432.799988,441.750000,419.497681,1325339
2019-09-16,445.250000,456.899994,431.000000,435.200012,413.277618,966743
2019-09-17,424.799988,437.100006,421.000000,429.049988,407.437408,1033496
2019-09-18,434.000000,439.799988,412.000000,419.149994,398.036102,762690
2019-09-19,420.000000,422.250000,378.850006,395.149994,375.245056,1530206
2019-09-20,401.049988,434.000000,395.250000,428.000000,406.440338,2105667
2019-09-23,435.299988,450.000000,428.549988,437.100006,415.081940,1182410
2019-09-24,437.200012,444.600006,427.350006,434.649994,412.755310,695426
2019-09-25,428.000000,433.600006,420.000000,423.950012,402.594330,705067
2019-09-26,425.100006,436.350006,405.100006,414.799988,393.905243,1029297
2019-09-27,412.049988,414.250000,383.649994,389.450012,369.832214,1218684
2019-09-30,363.000000,363.000000,240.100006,255.500000,242.629684,6498592
2019-10-01,252.050003,283.149994,226.100006,267.450012,253.977737,5974036
2019-10-03,272.149994,299.649994,252.500000,265.450012,252.078461,3263064
2019-10-04,265.450012,272.000000,241.600006,245.449997,233.085922,2603928
2019-10-07,245.100006,248.000000,213.000000,234.800003,222.972397,2452246
2019-10-09,239.949997,246.800003,232.199997,240.300003,228.195343,1815598
2019-10-10,228.050003,240.000000,187.500000,195.000000,185.177246,5263455
2019-10-11,190.949997,215.000000,176.600006,209.949997,199.374161,6866911
2019-10-14,213.000000,215.750000,193.600006,197.899994,187.931152,3956565
2019-10-15,189.000000,196.300003,182.199997,189.050003,179.526978,4667059
2019-10-16,190.000000,195.000000,168.000000,172.899994,164.190491,4995515
2019-10-17,169.800003,204.000000,165.949997,197.149994,187.218933,7796400
2019-10-18,197.350006,245.449997,196.649994,231.500000,219.838638,5189970
